order_id,order_date,customer_id,customer_name,region,category,product_name,sales,quantity
24446,2023-05-05,C005,Vikram,East,Technology,Laptop,150000,2
24447,2023-01-25,C009,Karan,South,Technology,Monitor,44000,2
24448,2023-04-20,C001,Aarav,North,Office Supplies,Notebook,800,1
24449,2023-07-18,C008,Neha,West,Office Supplies,Notebook,4000,5
24450,2023-10-07,C010,Isha,South,Furniture,Office Chair,48000,4
24451,2023-05-03,C003,Rahul,West,Technology,Tablet,30000,1
24452,2023-12-27,C001,Aarav,West,Office Supplies,Pen Set,2400,2
24453,2023-06-16,C003,Rahul,East,Technology,Laptop,300000,4
24454,2023-05-13,C002,Meera,South,Technology,Laptop,75000,1
24455,2023-03-03,C004,Ananya,South,Furniture,Desk,75000,3
24456,2023-10-29,C005,Vikram,East,Office Supplies,Notebook,3200,4
24457,2023-01-19,C010,Isha,East,Office Supplies,Notebook,3200,4
24458,2023-08-31,C005,Vikram,North,Furniture,Desk,100000,4
24459,2023-06-28,C010,Isha,North,Technology,Monitor,110000,5
24460,2023-11-07,C009,Karan,South,Office Supplies,Pen Set,1200,1
24461,2023-01-14,C004,Ananya,North,Technology,Monitor,110000,5
24462,2023-10-11,C010,Isha,East,Furniture,Office Chair,60000,5
24463,2023-02-26,C003,Rahul,East,Technology,Laptop,375000,5
24464,2023-07-16,C010,Isha,West,Furniture,Office Chair,12000,1
24465,2023-03-15,C010,Isha,South,Office Supplies,Pen Set,4800,4
24466,2023-04-07,C003,Rahul,West,Office Supplies,Notebook,3200,4
24467,2023-05-30,C003,Rahul,South,Office Supplies,Notebook,1600,2
24468,2023-03-06,C003,Rahul,East,Office Supplies,Pen Set,2400,2
24469,2023-04-11,C005,Vikram,West,Technology,Tablet,90000,3
24470,2023-03-29,C007,Rohan,East,Office Supplies,Pen Set,2400,2
24471,2023-12-13,C004,Ananya,East,Technology,Monitor,22000,1
24472,2023-11-25,C002,Meera,West,Office Supplies,Pen Set,2400,2
24473,2023-01-14,C009,Karan,South,Furniture,Desk,50000,2
24474,2023-06-15,C008,Neha,West,Technology,Laptop,375000,5
24475,2023-08-03,C010,Isha,South,Technology,Monitor,66000,3
24476,2023-01-04,C010,Isha,South,Office Supplies,Notebook,4000,5
24477,2023-12-21,C004,Ananya,West,Office Supplies,Notebook,4000,5
24478,2023-03-27,C001,Aarav,North,Technology,Laptop,75000,1
24479,2023-10-16,C010,Isha,East,Furniture,Desk,75000,3
24480,2023-07-04,C003,Rahul,East,Technology,Tablet,90000,3
24481,2023-08-14,C002,Meera,East,Office Supplies,Pen Set,4800,4
24482,2023-07-09,C001,Aarav,East,Furniture,Desk,125000,5
24483,2023-02-05,C006,Priya,South,Furniture,Office Chair,24000,2
24484,2023-09-07,C010,Isha,East,Furniture,Desk,25000,1
24485,2023-12-30,C002,Meera,East,Office Supplies,Notebook,2400,3
24486,2023-08-19,C006,Priya,East,Technology,Monitor,44000,2
24487,2023-03-24,C003,Rahul,West,Technology,Monitor,22000,1
24488,2023-01-29,C006,Priya,North,Furniture,Office Chair,12000,1
24489,2023-08-13,C004,Ananya,South,Furniture,Office Chair,12000,1
24490,2023-07-06,C008,Neha,North,Furniture,Office Chair,24000,2
24491,2023-07-13,C004,Ananya,West,Furniture,Office Chair,24000,2
24492,2023-10-22,C003,Rahul,North,Furniture,Desk,100000,4
24493,2023-04-08,C009,Karan,South,Technology,Tablet,30000,1
24494,2023-05-14,C009,Karan,North,Technology,Laptop,375000,5
24495,2023-03-02,C007,Rohan,East,Technology,Tablet,30000,1
24496,2023-09-05,C001,Aarav,West,Office Supplies,Pen Set,6000,5
24497,2023-08-10,C001,Aarav,East,Furniture,Desk,25000,1
24498,2023-12-14,C007,Rohan,East,Technology,Tablet,150000,5
24499,2023-03-15,C004,Ananya,West,Technology,Tablet,90000,3
24500,2023-07-14,C009,Karan,East,Technology,Tablet,120000,4
24501,2023-09-25,C009,Karan,North,Furniture,Desk,75000,3
24502,2023-06-17,C007,Rohan,East,Office Supplies,Notebook,800,1
24503,2023-08-04,C010,Isha,West,Office Supplies,Notebook,2400,3
24504,2023-04-16,C006,Priya,West,Office Supplies,Pen Set,6000,5
24505,2023-03-22,C003,Rahul,North,Technology,Tablet,150000,5
24506,2023-07-21,C002,Meera,North,Furniture,Desk,100000,4
24507,2023-10-20,C003,Rahul,South,Furniture,Desk,100000,4
24508,2023-07-30,C008,Neha,West,Technology,Monitor,44000,2
24509,2023-02-24,C005,Vikram,North,Office Supplies,Pen Set,4800,4
24510,2023-01-21,C004,Ananya,South,Technology,Monitor,110000,5
24511,2023-07-11,C009,Karan,West,Technology,Monitor,110000,5
24512,2023-01-08,C010,Isha,East,Technology,Laptop,150000,2
24513,2023-05-21,C004,Ananya,North,Technology,Monitor,44000,2
24514,2023-02-27,C008,Neha,North,Technology,Laptop,75000,1
24515,2023-08-20,C008,Neha,West,Furniture,Office Chair,24000,2
24516,2023-12-30,C005,Vikram,East,Office Supplies,Notebook,800,1
24517,2023-07-08,C005,Vikram,North,Furniture,Office Chair,36000,3
24518,2023-05-13,C003,Rahul,West,Office Supplies,Notebook,4000,5
24519,2023-01-14,C009,Karan,East,Office Supplies,Notebook,2400,3
24520,2023-09-11,C009,Karan,West,Technology,Monitor,66000,3
24521,2023-12-28,C008,Neha,East,Furniture,Desk,50000,2
24522,2023-07-21,C010,Isha,North,Office Supplies,Pen Set,1200,1
24523,2023-03-12,C002,Meera,West,Technology,Monitor,88000,4
24524,2023-02-16,C009,Karan,North,Furniture,Office Chair,48000,4
24525,2023-07-28,C006,Priya,South,Furniture,Office Chair,36000,3
24526,2023-11-27,C003,Rahul,West,Technology,Tablet,120000,4
24527,2023-12-05,C004,Ananya,North,Technology,Monitor,66000,3
24528,2023-01-28,C004,Ananya,West,Office Supplies,Notebook,2400,3
24529,2023-10-24,C009,Karan,South,Technology,Tablet,60000,2
24530,2023-02-10,C006,Priya,South,Furniture,Office Chair,12000,1
24531,2023-10-02,C002,Meera,North,Furniture,Office Chair,60000,5
24532,2023-12-04,C009,Karan,West,Technology,Tablet,120000,4
24533,2023-10-20,C007,Rohan,South,Technology,Laptop,75000,1
24534,2023-06-11,C009,Karan,North,Furniture,Desk,25000,1
24535,2023-05-17,C003,Rahul,South,Technology,Monitor,88000,4
24536,2023-03-09,C004,Ananya,South,Furniture,Office Chair,48000,4
24537,2023-09-03,C007,Rohan,East,Office Supplies,Notebook,1600,2
24538,2023-02-06,C009,Karan,North,Office Supplies,Notebook,800,1
24539,2023-07-09,C001,Aarav,East,Technology,Tablet,30000,1
24540,2023-02-11,C009,Karan,West,Furniture,Desk,75000,3
24541,2023-07-01,C003,Rahul,South,Furniture,Office Chair,60000,5
24542,2023-04-25,C005,Vikram,East,Office Supplies,Pen Set,4800,4
24543,2023-09-20,C004,Ananya,West,Office Supplies,Pen Set,6000,5
24544,2023-05-09,C006,Priya,North,Furniture,Office Chair,48000,4
24545,2023-06-16,C001,Aarav,West,Office Supplies,Pen Set,6000,5
24546,2023-06-06,C008,Neha,North,Furniture,Office Chair,48000,4
24547,2023-05-07,C008,Neha,South,Technology,Monitor,22000,1
24548,2023-01-13,C003,Rahul,North,Technology,Laptop,225000,3
24549,2023-10-14,C003,Rahul,East,Furniture,Desk,25000,1
24550,2023-02-21,C007,Rohan,West,Technology,Tablet,120000,4
24551,2023-12-16,C002,Meera,North,Office Supplies,Notebook,3200,4
24552,2023-08-12,C009,Karan,South,Technology,Tablet,60000,2
24553,2023-10-21,C007,Rohan,North,Furniture,Desk,100000,4
24554,2023-11-16,C004,Ananya,North,Technology,Tablet,120000,4
24555,2023-12-13,C008,Neha,North,Office Supplies,Pen Set,1200,1
24556,2023-06-27,C008,Neha,West,Technology,Tablet,90000,3
24557,2023-09-03,C008,Neha,North,Technology,Laptop,75000,1
24558,2023-11-22,C009,Karan,South,Office Supplies,Notebook,1600,2
24559,2023-09-11,C005,Vikram,West,Furniture,Office Chair,36000,3
24560,2023-12-13,C001,Aarav,North,Office Supplies,Pen Set,4800,4
24561,2023-10-14,C003,Rahul,East,Office Supplies,Pen Set,4800,4
24562,2023-05-15,C004,Ananya,East,Office Supplies,Pen Set,3600,3
24563,2023-06-03,C001,Aarav,East,Office Supplies,Notebook,3200,4
24564,2023-09-13,C007,Rohan,West,Office Supplies,Notebook,800,1
24565,2023-10-28,C010,Isha,South,Furniture,Desk,75000,3
24566,2023-11-05,C004,Ananya,East,Furniture,Desk,75000,3
24567,2023-09-09,C003,Rahul,North,Furniture,Office Chair,12000,1
24568,2023-10-09,C008,Neha,North,Technology,Monitor,66000,3
24569,2023-02-25,C006,Priya,East,Office Supplies,Pen Set,1200,1
24570,2023-07-16,C007,Rohan,North,Office Supplies,Pen Set,4800,4
24571,2023-02-01,C003,Rahul,East,Technology,Laptop,150000,2
24572,2023-10-28,C010,Isha,South,Office Supplies,Pen Set,3600,3
24573,2023-06-10,C004,Ananya,North,Technology,Laptop,75000,1
24574,2023-10-04,C009,Karan,South,Office Supplies,Notebook,800,1
24575,2023-12-28,C004,Ananya,North,Technology,Laptop,150000,2
24576,2023-09-21,C006,Priya,East,Office Supplies,Pen Set,4800,4
24577,2023-02-25,C006,Priya,South,Technology,Laptop,150000,2
24578,2023-08-28,C009,Karan,West,Technology,Tablet,60000,2
24579,2023-10-19,C001,Aarav,South,Technology,Laptop,75000,1
24580,2023-07-02,C003,Rahul,South,Technology,Monitor,22000,1
24581,2023-07-28,C003,Rahul,East,Office Supplies,Notebook,800,1
24582,2023-08-07,C002,Meera,East,Furniture,Office Chair,36000,3
24583,2023-10-19,C008,Neha,South,Office Supplies,Notebook,2400,3
24584,2023-11-07,C009,Karan,East,Furniture,Office Chair,48000,4
24585,2023-04-27,C006,Priya,East,Furniture,Office Chair,48000,4
24586,2023-08-19,C005,Vikram,West,Office Supplies,Pen Set,3600,3
24587,2023-05-14,C006,Priya,South,Furniture,Office Chair,24000,2
24588,2023-12-25,C007,Rohan,East,Technology,Laptop,300000,4
24589,2023-10-08,C007,Rohan,East,Office Supplies,Pen Set,6000,5
24590,2023-09-17,C009,Karan,East,Technology,Monitor,66000,3
24591,2023-10-26,C004,Ananya,East,Office Supplies,Pen Set,3600,3
24592,2023-11-11,C002,Meera,East,Technology,Laptop,75000,1
24593,2023-09-11,C003,Rahul,North,Office Supplies,Pen Set,3600,3
24594,2023-11-28,C006,Priya,South,Technology,Laptop,150000,2
24595,2023-05-03,C005,Vikram,South,Furniture,Office Chair,24000,2
24596,2023-10-12,C009,Karan,West,Furniture,Desk,125000,5
24597,2023-08-31,C006,Priya,North,Office Supplies,Pen Set,6000,5
24598,2023-03-02,C004,Ananya,East,Furniture,Desk,75000,3
24599,2023-05-18,C002,Meera,West,Office Supplies,Pen Set,2400,2
24600,2023-09-17,C009,Karan,West,Technology,Tablet,30000,1
24601,2023-07-29,C003,Rahul,South,Office Supplies,Notebook,1600,2
24602,2023-10-25,C004,Ananya,North,Technology,Monitor,44000,2
24603,2023-09-15,C004,Ananya,East,Furniture,Desk,25000,1
24604,2023-12-15,C009,Karan,North,Furniture,Office Chair,36000,3
24605,2023-07-18,C004,Ananya,East,Technology,Tablet,120000,4
24606,2023-09-26,C005,Vikram,South,Technology,Tablet,150000,5
24607,2023-04-17,C004,Ananya,South,Technology,Monitor,66000,3
24608,2023-12-13,C001,Aarav,West,Office Supplies,Notebook,4000,5
24609,2023-10-05,C006,Priya,South,Office Supplies,Notebook,3200,4
24610,2023-02-07,C004,Ananya,South,Technology,Monitor,22000,1
24611,2023-03-15,C005,Vikram,East,Furniture,Office Chair,12000,1
24612,2023-01-18,C003,Rahul,South,Technology,Laptop,300000,4
24613,2023-11-17,C003,Rahul,West,Furniture,Desk,100000,4
24614,2023-03-11,C009,Karan,North,Technology,Tablet,60000,2
24615,2023-02-07,C004,Ananya,East,Technology,Laptop,225000,3
24616,2023-09-06,C010,Isha,North,Technology,Laptop,300000,4
24617,2023-05-20,C007,Rohan,South,Technology,Tablet,150000,5
24618,2023-05-28,C001,Aarav,North,Furniture,Desk,25000,1
24619,2023-09-28,C007,Rohan,East,Technology,Monitor,110000,5
24620,2023-04-27,C006,Priya,South,Technology,Monitor,66000,3
24621,2023-11-11,C001,Aarav,North,Office Supplies,Notebook,4000,5
24622,2023-06-11,C003,Rahul,East,Office Supplies,Notebook,800,1
24623,2023-12-12,C009,Karan,North,Office Supplies,Pen Set,4800,4
24624,2023-03-13,C006,Priya,North,Office Supplies,Pen Set,6000,5
24625,2023-04-29,C005,Vikram,North,Technology,Tablet,150000,5
24626,2023-07-09,C010,Isha,East,Technology,Laptop,225000,3
24627,2023-01-21,C001,Aarav,South,Technology,Tablet,120000,4
24628,2023-10-13,C010,Isha,West,Technology,Tablet,30000,1
24629,2023-05-05,C007,Rohan,East,Technology,Laptop,150000,2
24630,2023-11-11,C003,Rahul,West,Technology,Tablet,30000,1
24631,2023-09-25,C004,Ananya,South,Office Supplies,Notebook,3200,4
24632,2023-12-28,C007,Rohan,West,Furniture,Office Chair,24000,2
24633,2023-10-14,C009,Karan,South,Technology,Tablet,90000,3
24634,2023-04-21,C010,Isha,East,Office Supplies,Pen Set,1200,1
24635,2023-04-25,C008,Neha,North,Technology,Monitor,110000,5
24636,2023-03-19,C009,Karan,South,Technology,Tablet,60000,2
24637,2023-08-08,C007,Rohan,West,Technology,Monitor,44000,2
24638,2023-11-05,C004,Ananya,East,Technology,Laptop,75000,1
24639,2023-05-05,C006,Priya,South,Technology,Monitor,88000,4
24640,2023-07-22,C010,Isha,West,Furniture,Desk,50000,2
24641,2023-02-19,C003,Rahul,West,Furniture,Desk,75000,3
24642,2023-08-16,C002,Meera,West,Office Supplies,Notebook,3200,4
24643,2023-03-20,C006,Priya,South,Furniture,Office Chair,48000,4
24644,2023-12-21,C003,Rahul,South,Office Supplies,Pen Set,4800,4
24645,2023-05-24,C009,Karan,South,Technology,Tablet,30000,1
24646,2023-09-20,C009,Karan,East,Technology,Laptop,225000,3
24647,2023-06-15,C004,Ananya,West,Technology,Monitor,88000,4
24648,2023-03-18,C002,Meera,West,Furniture,Desk,25000,1
24649,2023-02-06,C002,Meera,West,Office Supplies,Notebook,1600,2
24650,2023-11-27,C005,Vikram,East,Furniture,Desk,75000,3
24651,2023-07-31,C003,Rahul,South,Technology,Laptop,225000,3
24652,2023-06-23,C008,Neha,South,Technology,Monitor,22000,1
24653,2023-07-09,C008,Neha,North,Technology,Tablet,90000,3
24654,2023-01-27,C005,Vikram,North,Office Supplies,Pen Set,1200,1
24655,2023-03-26,C002,Meera,North,Office Supplies,Pen Set,3600,3
24656,2023-09-01,C001,Aarav,North,Technology,Laptop,150000,2
24657,2023-08-03,C003,Rahul,West,Technology,Monitor,110000,5
24658,2023-01-18,C004,Ananya,North,Furniture,Desk,50000,2
24659,2023-06-27,C002,Meera,South,Furniture,Office Chair,60000,5
24660,2023-04-24,C005,Vikram,East,Furniture,Office Chair,24000,2
24661,2023-03-07,C007,Rohan,East,Office Supplies,Pen Set,3600,3
24662,2023-08-15,C006,Priya,South,Technology,Monitor,88000,4
24663,2023-02-20,C001,Aarav,North,Technology,Laptop,300000,4
24664,2023-10-27,C003,Rahul,East,Furniture,Desk,100000,4
24665,2023-06-17,C010,Isha,East,Technology,Monitor,110000,5
24666,2023-02-06,C006,Priya,South,Furniture,Desk,100000,4
24667,2023-06-03,C004,Ananya,South,Technology,Laptop,375000,5
24668,2023-06-15,C009,Karan,North,Technology,Tablet,120000,4
24669,2023-01-18,C006,Priya,West,Furniture,Office Chair,24000,2
24670,2023-03-23,C007,Rohan,South,Technology,Monitor,44000,2
24671,2023-09-01,C010,Isha,South,Furniture,Office Chair,48000,4
24672,2023-08-05,C001,Aarav,South,Furniture,Office Chair,12000,1
24673,2023-06-27,C009,Karan,South,Technology,Monitor,88000,4
24674,2023-09-27,C001,Aarav,South,Office Supplies,Notebook,3200,4
24675,2023-06-04,C008,Neha,East,Furniture,Office Chair,24000,2
24676,2023-12-25,C010,Isha,North,Furniture,Desk,75000,3
24677,2023-07-14,C010,Isha,North,Office Supplies,Pen Set,6000,5
24678,2023-05-27,C007,Rohan,South,Office Supplies,Notebook,800,1
24679,2023-05-24,C007,Rohan,West,Office Supplies,Pen Set,4800,4
24680,2023-12-09,C003,Rahul,West,Technology,Tablet,120000,4
24681,2023-07-25,C006,Priya,East,Technology,Laptop,150000,2
24682,2023-09-12,C003,Rahul,South,Technology,Tablet,90000,3
24683,2023-02-17,C005,Vikram,North,Furniture,Office Chair,48000,4
24684,2023-06-04,C004,Ananya,North,Furniture,Desk,25000,1
24685,2023-05-07,C007,Rohan,South,Technology,Tablet,90000,3
24686,2023-03-29,C008,Neha,North,Furniture,Desk,50000,2
24687,2023-10-27,C010,Isha,South,Furniture,Desk,25000,1
24688,2023-11-19,C007,Rohan,West,Technology,Tablet,120000,4
24689,2023-07-16,C007,Rohan,West,Technology,Laptop,75000,1
24690,2023-06-10,C002,Meera,North,Technology,Monitor,110000,5
24691,2023-05-17,C003,Rahul,North,Technology,Monitor,110000,5
24692,2023-04-03,C004,Ananya,North,Technology,Tablet,150000,5
24693,2023-03-26,C001,Aarav,South,Technology,Laptop,225000,3
24694,2023-05-11,C008,Neha,North,Office Supplies,Pen Set,3600,3
24695,2023-01-26,C006,Priya,South,Technology,Laptop,150000,2
24696,2023-09-09,C009,Karan,North,Technology,Laptop,300000,4
24697,2023-02-09,C005,Vikram,South,Technology,Tablet,120000,4
24698,2023-08-09,C008,Neha,West,Technology,Laptop,75000,1
24699,2023-05-25,C001,Aarav,East,Technology,Monitor,88000,4
24700,2023-11-07,C009,Karan,North,Furniture,Desk,75000,3
24701,2023-04-19,C008,Neha,North,Office Supplies,Pen Set,6000,5
24702,2023-05-24,C007,Rohan,West,Furniture,Office Chair,24000,2
24703,2023-07-08,C002,Meera,North,Office Supplies,Pen Set,6000,5
24704,2023-11-07,C001,Aarav,East,Technology,Laptop,375000,5
24705,2023-02-02,C004,Ananya,South,Technology,Tablet,150000,5
24706,2023-02-12,C006,Priya,East,Technology,Laptop,225000,3
24707,2023-09-16,C007,Rohan,East,Office Supplies,Notebook,4000,5
24708,2023-02-05,C009,Karan,North,Technology,Monitor,66000,3
24709,2023-09-27,C009,Karan,West,Office Supplies,Notebook,1600,2
24710,2023-06-30,C001,Aarav,West,Office Supplies,Notebook,800,1
24711,2023-05-22,C003,Rahul,East,Office Supplies,Pen Set,4800,4
24712,2023-02-28,C001,Aarav,East,Technology,Laptop,375000,5
24713,2023-09-06,C008,Neha,South,Technology,Tablet,60000,2
24714,2023-07-08,C003,Rahul,North,Technology,Monitor,44000,2
24715,2023-09-01,C002,Meera,North,Office Supplies,Pen Set,6000,5
24716,2023-01-16,C004,Ananya,West,Furniture,Office Chair,48000,4
24717,2023-01-15,C006,Priya,East,Technology,Tablet,90000,3
24718,2023-08-06,C002,Meera,South,Technology,Laptop,375000,5
24719,2023-04-18,C001,Aarav,West,Office Supplies,Notebook,800,1
24720,2023-11-07,C008,Neha,West,Technology,Laptop,150000,2
24721,2023-07-22,C005,Vikram,South,Furniture,Desk,25000,1
24722,2023-02-14,C006,Priya,West,Technology,Laptop,300000,4
24723,2023-05-23,C009,Karan,East,Furniture,Desk,125000,5
24724,2023-05-18,C008,Neha,South,Furniture,Desk,50000,2
24725,2023-04-26,C009,Karan,West,Furniture,Office Chair,24000,2
24726,2023-04-14,C010,Isha,West,Office Supplies,Pen Set,1200,1
24727,2023-12-25,C003,Rahul,South,Furniture,Desk,25000,1
24728,2023-04-24,C006,Priya,North,Technology,Monitor,66000,3
24729,2023-09-06,C002,Meera,East,Technology,Tablet,150000,5
24730,2023-12-18,C004,Ananya,East,Furniture,Office Chair,12000,1
24731,2023-10-13,C008,Neha,East,Office Supplies,Pen Set,4800,4
24732,2023-06-25,C007,Rohan,East,Office Supplies,Pen Set,1200,1
24733,2023-05-09,C003,Rahul,East,Technology,Laptop,150000,2
24734,2023-09-06,C008,Neha,East,Office Supplies,Pen Set,1200,1
24735,2023-03-07,C001,Aarav,South,Technology,Laptop,300000,4
24736,2023-12-17,C004,Ananya,South,Furniture,Desk,25000,1
24737,2023-05-11,C005,Vikram,West,Technology,Tablet,60000,2
24738,2023-01-12,C009,Karan,North,Furniture,Office Chair,24000,2
24739,2023-07-19,C006,Priya,East,Furniture,Desk,125000,5
24740,2023-12-15,C005,Vikram,West,Furniture,Office Chair,12000,1
24741,2023-04-20,C005,Vikram,South,Office Supplies,Pen Set,2400,2
24742,2023-07-16,C001,Aarav,North,Technology,Laptop,150000,2
24743,2023-06-03,C010,Isha,North,Furniture,Desk,100000,4
24744,2023-09-20,C001,Aarav,East,Office Supplies,Pen Set,1200,1
24745,2023-05-06,C005,Vikram,South,Technology,Tablet,60000,2
24746,2023-02-01,C006,Priya,South,Furniture,Office Chair,12000,1
24747,2023-10-26,C006,Priya,North,Furniture,Desk,25000,1
24748,2023-11-07,C004,Ananya,West,Office Supplies,Notebook,1600,2
24749,2023-12-20,C010,Isha,South,Technology,Tablet,150000,5
24750,2023-01-24,C007,Rohan,South,Office Supplies,Notebook,4000,5
24751,2023-01-25,C009,Karan,East,Technology,Monitor,44000,2
24752,2023-03-31,C002,Meera,East,Technology,Tablet,30000,1
24753,2023-09-04,C006,Priya,West,Technology,Tablet,30000,1
24754,2023-05-24,C004,Ananya,South,Office Supplies,Pen Set,1200,1
24755,2023-07-06,C010,Isha,South,Technology,Tablet,120000,4
24756,2023-07-15,C002,Meera,West,Office Supplies,Pen Set,3600,3
24757,2023-07-15,C010,Isha,East,Furniture,Office Chair,12000,1
24758,2023-07-31,C004,Ananya,West,Office Supplies,Notebook,4000,5
24759,2023-07-20,C007,Rohan,East,Office Supplies,Pen Set,1200,1
24760,2023-12-23,C002,Meera,East,Technology,Laptop,375000,5
24761,2023-12-08,C001,Aarav,East,Technology,Laptop,75000,1
24762,2023-05-22,C004,Ananya,North,Office Supplies,Pen Set,2400,2
24763,2023-07-29,C001,Aarav,South,Technology,Laptop,300000,4
24764,2023-10-07,C004,Ananya,North,Furniture,Office Chair,36000,3
24765,2023-11-14,C008,Neha,East,Furniture,Office Chair,12000,1
24766,2023-12-25,C005,Vikram,East,Furniture,Office Chair,36000,3
24767,2023-08-27,C008,Neha,West,Technology,Laptop,225000,3
24768,2023-11-16,C006,Priya,West,Technology,Monitor,66000,3
24769,2023-05-16,C002,Meera,West,Office Supplies,Pen Set,3600,3
24770,2023-09-11,C004,Ananya,West,Furniture,Office Chair,60000,5
24771,2023-10-27,C010,Isha,West,Furniture,Desk,75000,3
24772,2023-12-16,C009,Karan,East,Technology,Laptop,375000,5
24773,2023-04-20,C009,Karan,West,Technology,Monitor,66000,3
